trade_id,symbol,side,qty,price,notional,account,exec_time,settle_date,exec_broker,customer_type
T20250901-001043,GOOGL,BUY,200,291.09,58218.0,FND1028,2025-09-01T19:12:48,2025-09-03,CDEL,INTRODUCING
T20250901-001044,BAC,SELL,2000,185.43,370860.0,FND1042,2025-09-01T19:30:18,2025-09-03,JPMC,INTRODUCING
T20250901-001045,MSFT,SELL,1000,218.4,218400.0,FND1027,2025-09-01T17:51:29,2025-09-03,MSCO,INTRODUCING
T20250901-001046,MSFT,BUY,500,490.98,245490.0,FND1028,2025-09-01T20:47:55,2025-09-03,JPMC,INTRODUCING
T20250901-001047,META,SELL,1500,488.59,732885.0,FND1006,2025-09-01T19:29:08,2025-09-03,UBSW,SELF_CLEAR
T20250901-001048,NVDA,BUY,500,387.15,193575.0,FND1007,2025-09-01T20:26:47,2025-09-03,UBSW,INTRODUCING
T20250901-001049,AAPL,BUY,1000,249.4,249400.0,FND1053,2025-09-01T19:24:39,2025-09-03,NITE,SELF_CLEAR
T20250901-001050,BAC,SELL,200,63.89,12778.0,FND1030,2025-09-01T17:36:33,2025-09-03,CDEL,INTRODUCING
T20250901-001051,XOM,SELL,100,389.37,38937.0,FND1055,2025-09-01T18:10:10,2025-09-03,BAML,INTRODUCING
T20250901-001052,GOOGL,SELL,300,350.77,105231.0,FND1000,2025-09-01T17:53:44,2025-09-03,MSCO,INTRODUCING
T20250901-001053,BRK.B,SELL,2000,48.69,97380.0,FND1023,2025-09-01T19:21:45,2025-09-03,JPMC,SELF_CLEAR
T20250901-001054,BRK.B,SELL,300,122.71,36813.0,FND1016,2025-09-01T18:40:55,2025-09-03,JPMC,SELF_CLEAR
T20250901-001055,AAPL,SELL,100,97.36,9736.0,FND1033,2025-09-01T20:42:57,2025-09-03,JPMC,SELF_CLEAR
T20250901-001056,AMZN,BUY,1000,55.05,55050.0,FND1016,2025-09-01T18:24:28,2025-09-03,CDEL,SELF_CLEAR
T20250901-001057,BRK.B,BUY,500,124.23,62115.0,FND1033,2025-09-01T20:31:15,2025-09-03,MSCO,SELF_CLEAR
T20250901-001058,TSLA,BUY,1500,386.67,580005.0,FND1018,2025-09-01T18:04:37,2025-09-03,UBSW,INTRODUCING
T20250901-001059,GOOGL,BUY,500,204.24,102120.0,FND1030,2025-09-01T18:16:15,2025-09-03,GSCO,SELF_CLEAR
T20250901-001060,NVDA,SELL,300,470.41,141123.0,FND1037,2025-09-01T17:52:07,2025-09-03,BAML,INTRODUCING
T20250901-001061,TSLA,SELL,2000,425.04,850080.0,FND1018,2025-09-01T18:59:09,2025-09-03,BAML,INTRODUCING
T20250901-001062,NVDA,BUY,100,79.36,7936.0,FND1038,2025-09-01T19:44:16,2025-09-03,CDEL,INTRODUCING
T20250901-001063,AMZN,BUY,100,298.16,29816.0,FND1052,2025-09-01T17:37:17,2025-09-03,BAML,SELF_CLEAR
T20250901-001064,TSLA,BUY,300,73.39,22017.0,FND1037,2025-09-01T19:34:44,2025-09-03,UBSW,SELF_CLEAR
T20250901-001065,TSLA,BUY,200,180.46,36092.0,FND1030,2025-09-01T19:01:34,2025-09-03,JPMC,INTRODUCING
T20250901-001066,MSFT,BUY,200,381.98,76396.0,FND1021,2025-09-01T19:27:23,2025-09-03,GSCO,SELF_CLEAR
T20250901-001067,AMZN,BUY,1000,278.14,278140.0,FND1030,2025-09-01T19:20:00,2025-09-03,UBSW,SELF_CLEAR
T20250901-001068,TSLA,SELL,1500,439.39,659085.0,FND1010,2025-09-01T19:16:16,2025-09-03,UBSW,SELF_CLEAR
T20250901-001069,GOOGL,BUY,1000,460.1,460100.0,FND1031,2025-09-01T17:32:56,2025-09-03,BAML,INTRODUCING
T20250901-001070,META,BUY,300,219.09,65727.0,FND1058,2025-09-01T20:15:17,2025-09-03,UBSW,INTRODUCING
T20250901-001071,AAPL,BUY,1500,245.24,367860.0,FND1009,2025-09-01T19:26:56,2025-09-03,GSCO,SELF_CLEAR
T20250901-001072,XOM,SELL,200,274.31,54862.0,FND1029,2025-09-01T17:18:49,2025-09-03,GSCO,SELF_CLEAR
T20250901-001073,XOM,SELL,100,122.77,12277.0,FND1005,2025-09-01T19:03:58,2025-09-03,BAML,INTRODUCING
T20250901-001074,TSLA,BUY,300,127.58,38274.0,FND1045,2025-09-01T18:45:04,2025-09-03,MSCO,SELF_CLEAR
T20250901-001075,TSLA,BUY,100,474.56,47456.0,FND1001,2025-09-01T17:24:31,2025-09-03,MSCO,SELF_CLEAR
T20250901-001076,NVDA,BUY,300,37.31,11193.0,FND1047,2025-09-01T18:07:41,2025-09-03,JPMC,SELF_CLEAR
T20250901-001077,JPM,SELL,100,330.92,33092.0,FND1056,2025-09-01T17:52:34,2025-09-03,UBSW,SELF_CLEAR
T20250901-001078,GOOGL,SELL,2000,274.9,549800.0,FND1028,2025-09-01T20:48:47,2025-09-03,MSCO,INTRODUCING
T20250901-001079,TSLA,SELL,100,503.44,50344.0,FND1022,2025-09-01T19:01:11,2025-09-03,MSCO,INTRODUCING
T20250901-001080,AMZN,SELL,500,460.71,230355.0,FND1017,2025-09-01T17:59:12,2025-09-03,BAML,SELF_CLEAR
T20250901-001081,XOM,SELL,1000,172.43,172430.0,FND1003,2025-09-01T20:28:02,2025-09-03,NITE,SELF_CLEAR
T20250901-001082,AMZN,SELL,2000,115.78,231560.0,FND1031,2025-09-01T17:52:04,2025-09-03,MSCO,SELF_CLEAR
T20250901-001083,XOM,BUY,300,470.94,141282.0,FND1009,2025-09-01T18:32:11,2025-09-03,UBSW,SELF_CLEAR
T20250901-001084,META,BUY,500,321.98,160990.0,FND1034,2025-09-01T17:56:34,2025-09-03,NITE,SELF_CLEAR
T20250901-001085,BAC,BUY,1000,19.92,19920.0,FND1000,2025-09-01T20:07:07,2025-09-03,BAML,INTRODUCING
T20250901-001086,BAC,BUY,500,466.88,233440.0,FND1042,2025-09-01T20:40:16,2025-09-03,GSCO,INTRODUCING
T20250901-001087,XOM,SELL,1000,76.61,76610.0,FND1037,2025-09-01T19:18:46,2025-09-03,JPMC,SELF_CLEAR
T20250901-001088,XOM,SELL,500,201.49,100745.0,FND1018,2025-09-01T18:15:43,2025-09-03,GSCO,INTRODUCING
T20250901-001089,MSFT,BUY,300,430.02,129006.0,FND1041,2025-09-01T19:46:24,2025-09-03,CDEL,INTRODUCING
T20250901-001090,UNH,BUY,100,403.71,40371.0,FND1032,2025-09-01T18:24:29,2025-09-03,UBSW,SELF_CLEAR
T20250901-001091,JPM,BUY,1500,120.11,180165.0,FND1049,2025-09-01T19:50:08,2025-09-03,MSCO,SELF_CLEAR
T20250901-001092,BRK.B,SELL,200,20.3,4060.0,FND1058,2025-09-01T18:51:44,2025-09-03,JPMC,INTRODUCING
T20250901-001093,JPM,BUY,100,411.78,41178.0,FND1033,2025-09-01T20:08:16,2025-09-03,GSCO,SELF_CLEAR
T20250901-001094,AAPL,BUY,1000,489.63,489630.0,FND1039,2025-09-01T18:29:30,2025-09-03,UBSW,SELF_CLEAR
T20250901-001095,META,SELL,500,79.3,39650.0,FND1016,2025-09-01T18:00:32,2025-09-03,BAML,SELF_CLEAR
T20250901-001096,GOOGL,SELL,200,257.11,51422.0,FND1055,2025-09-01T19:38:28,2025-09-03,GSCO,SELF_CLEAR
T20250901-001097,GOOGL,BUY,200,296.18,59236.0,FND1028,2025-09-01T18:53:21,2025-09-03,UBSW,SELF_CLEAR
T20250901-001098,TSLA,SELL,1000,279.76,279760.0,FND1009,2025-09-01T19:17:02,2025-09-03,CDEL,SELF_CLEAR
T20250901-001099,AAPL,SELL,2000,417.36,834720.0,FND1047,2025-09-01T18:01:17,2025-09-03,GSCO,SELF_CLEAR
T20250901-001100,MSFT,SELL,1500,103.37,155055.0,FND1047,2025-09-01T18:36:18,2025-09-03,BAML,SELF_CLEAR
T20250901-001101,XOM,BUY,200,177.4,35480.0,FND1051,2025-09-01T19:41:06,2025-09-03,UBSW,INTRODUCING
T20250901-001102,AAPL,SELL,2000,280.79,561580.0,FND1028,2025-09-01T17:01:12,2025-09-03,MSCO,INTRODUCING
T20250901-001103,UNH,BUY,200,16.44,3288.0,FND1012,2025-09-01T18:30:13,2025-09-03,NITE,INTRODUCING
T20250901-001104,AMZN,SELL,200,167.29,33458.0,FND1038,2025-09-01T20:03:38,2025-09-03,CDEL,INTRODUCING
T20250901-001105,AMZN,BUY,200,132.9,26580.0,FND1037,2025-09-01T19:56:25,2025-09-03,BAML,INTRODUCING
T20250901-001106,BAC,BUY,100,207.77,20777.0,FND1046,2025-09-01T19:09:07,2025-09-03,UBSW,INTRODUCING
T20250901-001107,AAPL,SELL,500,79.25,39625.0,FND1025,2025-09-01T19:58:29,2025-09-03,BAML,INTRODUCING
T20250901-001108,NVDA,BUY,200,256.91,51382.0,FND1024,2025-09-01T17:30:52,2025-09-03,GSCO,INTRODUCING
T20250901-001109,JPM,SELL,100,252.53,25253.0,FND1009,2025-09-01T20:26:34,2025-09-03,NITE,SELF_CLEAR
T20250901-001110,TSLA,SELL,2000,225.44,450880.0,FND1024,2025-09-01T20:03:21,2025-09-03,CDEL,INTRODUCING
T20250901-001111,AAPL,BUY,1500,224.85,337275.0,FND1015,2025-09-01T17:05:12,2025-09-03,UBSW,SELF_CLEAR
T20250901-001112,AAPL,BUY,1000,164.63,164630.0,FND1043,2025-09-01T17:41:02,2025-09-03,UBSW,INTRODUCING
T20250901-001113,NVDA,SELL,100,331.84,33184.0,FND1006,2025-09-01T18:14:55,2025-09-03,MSCO,SELF_CLEAR
T20250901-001114,MSFT,SELL,2000,17.81,35620.0,FND1010,2025-09-01T20:25:21,2025-09-03,UBSW,INTRODUCING
T20250901-001115,MSFT,BUY,1000,49.43,49430.0,FND1033,2025-09-01T19:24:57,2025-09-03,GSCO,INTRODUCING
T20250901-001116,XOM,BUY,200,173.82,34764.0,FND1048,2025-09-01T20:34:28,2025-09-03,GSCO,SELF_CLEAR
T20250901-001117,AMZN,SELL,300,345.35,103605.0,FND1048,2025-09-01T19:58:10,2025-09-03,GSCO,INTRODUCING
T20250901-001118,AMZN,SELL,500,467.27,233635.0,FND1035,2025-09-01T20:17:13,2025-09-03,JPMC,SELF_CLEAR
T20250901-001119,NVDA,BUY,1000,330.46,330460.0,FND1026,2025-09-01T18:29:43,2025-09-03,NITE,INTRODUCING
T20250901-001120,JPM,SELL,2000,15.32,30640.0,FND1010,2025-09-01T17:39:24,2025-09-03,UBSW,INTRODUCING
T20250901-001121,UNH,BUY,2000,384.05,768100.0,FND1000,2025-09-01T19:22:11,2025-09-03,CDEL,INTRODUCING
T20250901-001122,AMZN,SELL,2000,347.82,695640.0,FND1036,2025-09-01T19:41:41,2025-09-03,CDEL,INTRODUCING
T20250901-001123,BRK.B,SELL,1000,377.17,377170.0,FND1034,2025-09-01T18:23:52,2025-09-03,UBSW,INTRODUCING
T20250901-001124,MSFT,BUY,300,243.23,72969.0,FND1003,2025-09-01T18:25:55,2025-09-03,MSCO,SELF_CLEAR
T20250901-001125,NVDA,BUY,300,365.56,109668.0,FND1052,2025-09-01T18:47:12,2025-09-03,UBSW,INTRODUCING
T20250901-001126,GOOGL,BUY,100,268.95,26895.0,FND1039,2025-09-01T19:43:43,2025-09-03,UBSW,SELF_CLEAR
T20250901-001127,META,SELL,500,446.91,223455.0,FND1016,2025-09-01T20:47:16,2025-09-03,NITE,INTRODUCING
T20250901-001128,AMZN,SELL,1500,141.67,212505.0,FND1016,2025-09-01T18:30:10,2025-09-03,NITE,SELF_CLEAR
T20250901-001129,UNH,SELL,1000,26.47,26470.0,FND1027,2025-09-01T19:38:57,2025-09-03,UBSW,INTRODUCING
T20250901-001130,AMZN,BUY,200,352.2,70440.0,FND1058,2025-09-01T18:11:24,2025-09-03,BAML,SELF_CLEAR
T20250901-001131,UNH,BUY,1000,186.46,186460.0,FND1027,2025-09-01T19:56:22,2025-09-03,MSCO,INTRODUCING
T20250901-001132,TSLA,SELL,2000,106.25,212500.0,FND1049,2025-09-01T18:15:35,2025-09-03,CDEL,SELF_CLEAR
T20250901-001133,GOOGL,SELL,2000,435.85,871700.0,FND1056,2025-09-01T20:53:17,2025-09-03,JPMC,SELF_CLEAR
T20250901-001134,NVDA,SELL,2000,137.39,274780.0,FND1030,2025-09-01T19:22:53,2025-09-03,BAML,INTRODUCING
T20250901-001135,META,BUY,100,370.04,37004.0,FND1042,2025-09-01T18:06:03,2025-09-03,JPMC,SELF_CLEAR
T20250901-001136,TSLA,BUY,100,457.54,45754.0,FND1048,2025-09-01T20:39:44,2025-09-03,GSCO,SELF_CLEAR
T20250901-001137,TSLA,SELL,200,427.67,85534.0,FND1017,2025-09-01T17:02:53,2025-09-03,GSCO,SELF_CLEAR
T20250901-001138,NVDA,SELL,200,394.78,78956.0,FND1042,2025-09-01T20:45:39,2025-09-03,CDEL,SELF_CLEAR
T20250901-001139,MSFT,BUY,100,126.55,12655.0,FND1046,2025-09-01T17:59:20,2025-09-03,BAML,SELF_CLEAR
T20250901-001140,GOOGL,BUY,1500,87.58,131370.0,FND1015,2025-09-01T17:58:26,2025-09-03,NITE,SELF_CLEAR
T20250901-001141,MSFT,SELL,100,173.63,17363.0,FND1011,2025-09-01T18:09:50,2025-09-03,UBSW,INTRODUCING
T20250901-001142,BRK.B,BUY,200,171.36,34272.0,FND1010,2025-09-01T19:29:52,2025-09-03,BAML,SELF_CLEAR
T20250901-001143,BRK.B,BUY,1000,478.02,478020.0,FND1053,2025-09-01T19:00:48,2025-09-03,UBSW,SELF_CLEAR
T20250901-001144,UNH,BUY,300,311.04,93312.0,FND1043,2025-09-01T19:57:54,2025-09-03,GSCO,INTRODUCING
T20250901-001145,JPM,BUY,1500,218.53,327795.0,FND1055,2025-09-01T19:12:05,2025-09-03,NITE,SELF_CLEAR
T20250901-001146,BRK.B,SELL,2000,499.65,999300.0,FND1037,2025-09-01T18:57:38,2025-09-03,CDEL,INTRODUCING
T20250901-001147,NVDA,BUY,200,331.98,66396.0,FND1042,2025-09-01T18:39:26,2025-09-03,JPMC,SELF_CLEAR
T20250901-001148,XOM,BUY,1000,152.42,152420.0,FND1041,2025-09-01T19:49:44,2025-09-03,MSCO,INTRODUCING
T20250901-001149,META,SELL,1000,375.45,375450.0,FND1019,2025-09-01T17:59:32,2025-09-03,JPMC,SELF_CLEAR
T20250901-001150,XOM,SELL,1500,387.68,581520.0,FND1047,2025-09-01T20:29:49,2025-09-03,NITE,INTRODUCING
T20250901-001151,GOOGL,BUY,200,252.61,50522.0,FND1040,2025-09-01T17:45:49,2025-09-03,UBSW,SELF_CLEAR
T20250901-001152,NVDA,BUY,300,202.55,60765.0,FND1009,2025-09-01T17:31:51,2025-09-03,JPMC,SELF_CLEAR
T20250901-001153,TSLA,SELL,1000,399.0,399000.0,FND1001,2025-09-01T17:55:49,2025-09-03,GSCO,INTRODUCING
T20250901-001154,BAC,SELL,100,451.71,45171.0,FND1041,2025-09-01T19:31:58,2025-09-03,MSCO,SELF_CLEAR
T20250901-001155,TSLA,BUY,200,377.83,75566.0,FND1012,2025-09-01T20:10:39,2025-09-03,BAML,INTRODUCING
T20250901-001156,META,BUY,1500,68.33,102495.0,FND1017,2025-09-01T20:46:02,2025-09-03,MSCO,SELF_CLEAR
T20250901-001157,NVDA,SELL,1000,54.62,54620.0,FND1036,2025-09-01T17:36:12,2025-09-03,CDEL,SELF_CLEAR
T20250901-001158,NVDA,SELL,300,296.51,88953.0,FND1008,2025-09-01T20:41:48,2025-09-03,UBSW,SELF_CLEAR
T20250901-001159,BRK.B,BUY,1500,260.59,390885.0,FND1047,2025-09-01T20:18:36,2025-09-03,UBSW,INTRODUCING
T20250901-001160,XOM,BUY,2000,341.4,682800.0,FND1002,2025-09-01T17:39:43,2025-09-03,BAML,INTRODUCING
T20250901-001161,AMZN,BUY,1000,443.23,443230.0,FND1051,2025-09-01T19:12:46,2025-09-03,JPMC,INTRODUCING
T20250901-001162,BRK.B,SELL,100,118.32,11832.0,FND1029,2025-09-01T18:58:30,2025-09-03,MSCO,SELF_CLEAR
T20250901-001163,AMZN,BUY,1000,103.25,103250.0,FND1028,2025-09-01T18:37:54,2025-09-03,BAML,INTRODUCING
T20250901-001164,MSFT,SELL,200,266.95,53390.0,FND1019,2025-09-01T18:55:50,2025-09-03,MSCO,INTRODUCING
T20250901-001165,UNH,SELL,200,366.02,73204.0,FND1019,2025-09-01T17:48:29,2025-09-03,UBSW,SELF_CLEAR
T20250901-001166,NVDA,SELL,1500,340.11,510165.0,FND1010,2025-09-01T17:46:00,2025-09-03,MSCO,SELF_CLEAR
T20250901-001167,UNH,SELL,200,418.74,83748.0,FND1027,2025-09-01T17:14:26,2025-09-03,JPMC,INTRODUCING
T20250901-001168,MSFT,SELL,500,254.43,127215.0,FND1043,2025-09-01T19:48:41,2025-09-03,MSCO,SELF_CLEAR
T20250901-001169,TSLA,SELL,500,427.33,213665.0,FND1034,2025-09-01T18:54:08,2025-09-03,UBSW,SELF_CLEAR
T20250901-001170,META,BUY,2000,316.12,632240.0,FND1023,2025-09-01T20:24:48,2025-09-03,NITE,SELF_CLEAR
T20250901-001171,META,SELL,1000,147.26,147260.0,FND1044,2025-09-01T17:18:31,2025-09-03,CDEL,INTRODUCING
T20250901-001172,BAC,SELL,1000,231.78,231780.0,FND1035,2025-09-01T19:25:14,2025-09-03,JPMC,SELF_CLEAR
T20250901-001173,META,BUY,100,240.54,24054.0,FND1034,2025-09-01T18:53:41,2025-09-03,CDEL,SELF_CLEAR
T20250901-001174,TSLA,BUY,2000,105.7,211400.0,FND1013,2025-09-01T17:34:08,2025-09-03,CDEL,INTRODUCING
T20250901-001175,AAPL,BUY,500,221.4,110700.0,FND1055,2025-09-01T20:24:43,2025-09-03,NITE,INTRODUCING
T20250901-001176,GOOGL,SELL,1500,304.13,456195.0,FND1036,2025-09-01T20:08:26,2025-09-03,UBSW,SELF_CLEAR
T20250901-001177,XOM,BUY,1000,82.92,82920.0,FND1021,2025-09-01T18:58:56,2025-09-03,GSCO,SELF_CLEAR
T20250901-001178,JPM,BUY,1000,168.72,168720.0,FND1008,2025-09-01T19:37:21,2025-09-03,BAML,SELF_CLEAR
T20250901-001179,GOOGL,SELL,2000,440.78,881560.0,FND1046,2025-09-01T18:33:16,2025-09-03,UBSW,INTRODUCING
T20250901-001180,META,BUY,1000,37.8,37800.0,FND1008,2025-09-01T17:14:16,2025-09-03,JPMC,INTRODUCING
T20250901-001181,XOM,BUY,300,24.94,7482.0,FND1027,2025-09-01T20:29:32,2025-09-03,NITE,INTRODUCING
T20250901-001182,AMZN,SELL,2000,368.08,736160.0,FND1015,2025-09-01T20:47:57,2025-09-03,UBSW,SELF_CLEAR
T20250901-001183,JPM,SELL,500,37.52,18760.0,FND1012,2025-09-01T18:05:37,2025-09-03,UBSW,SELF_CLEAR
T20250901-001184,AAPL,BUY,1000,69.4,69400.0,FND1011,2025-09-01T16:57:58,2025-09-03,JPMC,INTRODUCING
T20250901-001185,XOM,SELL,100,231.66,23166.0,FND1011,2025-09-01T18:54:18,2025-09-03,BAML,INTRODUCING
T20250901-001186,BRK.B,SELL,300,396.11,118833.0,FND1058,2025-09-01T17:58:38,2025-09-03,UBSW,SELF_CLEAR
T20250901-001187,XOM,SELL,1000,150.92,150920.0,FND1049,2025-09-01T19:06:28,2025-09-03,JPMC,SELF_CLEAR
T20250901-001188,AAPL,BUY,300,483.64,145092.0,FND1057,2025-09-01T19:58:31,2025-09-03,BAML,INTRODUCING
T20250901-001189,AMZN,SELL,2000,364.97,729940.0,FND1030,2025-09-01T20:34:47,2025-09-03,JPMC,SELF_CLEAR
T20250901-001190,NVDA,SELL,500,41.3,20650.0,FND1003,2025-09-01T17:32:05,2025-09-03,UBSW,SELF_CLEAR
T20250901-001191,NVDA,BUY,300,297.34,89202.0,FND1059,2025-09-01T18:13:26,2025-09-03,JPMC,SELF_CLEAR
T20250901-001192,BRK.B,SELL,1500,145.37,218055.0,FND1048,2025-09-01T19:20:00,2025-09-03,JPMC,INTRODUCING
T20250901-001193,TSLA,BUY,300,347.62,104286.0,FND1025,2025-09-01T17:48:59,2025-09-03,UBSW,INTRODUCING
T20250901-001194,JPM,BUY,200,53.6,10720.0,FND1013,2025-09-01T17:47:41,2025-09-03,GSCO,INTRODUCING
T20250901-001195,META,SELL,500,274.27,137135.0,FND1025,2025-09-01T20:52:58,2025-09-03,CDEL,INTRODUCING
T20250901-001196,META,SELL,1000,38.44,38440.0,FND1020,2025-09-01T20:12:04,2025-09-03,JPMC,SELF_CLEAR
T20250901-001197,BAC,SELL,100,358.16,35816.0,FND1004,2025-09-01T18:21:14,2025-09-03,BAML,INTRODUCING
T20250901-001198,BAC,SELL,1500,455.31,682965.0,FND1054,2025-09-01T20:07:59,2025-09-03,CDEL,INTRODUCING
T20250901-001199,AAPL,SELL,200,430.09,86018.0,FND1047,2025-09-01T20:35:34,2025-09-03,BAML,SELF_CLEAR
T20250901-001200,UNH,BUY,500,72.41,36205.0,FND1005,2025-09-01T18:48:36,2025-09-03,BAML,SELF_CLEAR
T20250901-001201,AAPL,SELL,1500,383.17,574755.0,FND1015,2025-09-01T17:57:19,2025-09-03,UBSW,SELF_CLEAR
T20250901-001202,GOOGL,SELL,1500,323.48,485220.0,FND1043,2025-09-01T18:30:07,2025-09-03,MSCO,INTRODUCING
T20250901-001203,NVDA,SELL,100,120.79,12079.0,FND1046,2025-09-01T20:31:08,2025-09-03,NITE,SELF_CLEAR
T20250901-001204,JPM,SELL,300,459.16,137748.0,FND1014,2025-09-01T18:58:09,2025-09-03,JPMC,INTRODUCING
T20250901-001205,BAC,SELL,200,323.51,64702.0,FND1011,2025-09-01T17:31:43,2025-09-03,BAML,SELF_CLEAR
T20250901-001206,BRK.B,SELL,500,392.94,196470.0,FND1002,2025-09-01T20:38:07,2025-09-03,UBSW,INTRODUCING
T20250901-001207,UNH,BUY,1000,398.54,398540.0,FND1025,2025-09-01T18:41:49,2025-09-03,CDEL,SELF_CLEAR
T20250901-001208,AMZN,BUY,1500,93.37,140055.0,FND1046,2025-09-01T20:37:16,2025-09-03,BAML,INTRODUCING
T20250901-001209,JPM,BUY,1500,52.87,79305.0,FND1007,2025-09-01T19:09:08,2025-09-03,CDEL,INTRODUCING
T20250901-001210,GOOGL,BUY,1500,56.6,84900.0,FND1003,2025-09-01T18:37:04,2025-09-03,NITE,INTRODUCING
T20250901-001211,BAC,BUY,2000,95.04,190080.0,FND1013,2025-09-01T20:30:30,2025-09-03,CDEL,INTRODUCING
T20250901-001212,GOOGL,BUY,1000,282.83,282830.0,FND1011,2025-09-01T20:15:28,2025-09-03,UBSW,INTRODUCING
T20250901-001213,UNH,SELL,200,490.45,98090.0,FND1059,2025-09-01T18:20:05,2025-09-03,CDEL,SELF_CLEAR
T20250901-001214,AMZN,SELL,1000,395.19,395190.0,FND1040,2025-09-01T18:39:06,2025-09-03,MSCO,INTRODUCING
T20250901-001215,TSLA,SELL,500,157.79,78895.0,FND1002,2025-09-01T17:53:14,2025-09-03,MSCO,SELF_CLEAR
T20250901-001216,MSFT,SELL,2000,452.84,905680.0,FND1017,2025-09-01T17:48:08,2025-09-03,GSCO,SELF_CLEAR
T20250901-001217,AAPL,SELL,500,90.99,45495.0,FND1021,2025-09-01T19:50:28,2025-09-03,CDEL,INTRODUCING
T20250901-001218,MSFT,SELL,1000,161.52,161520.0,FND1036,2025-09-01T17:12:09,2025-09-03,CDEL,SELF_CLEAR
T20250901-001219,BAC,SELL,300,389.53,116859.0,FND1058,2025-09-01T18:10:30,2025-09-03,MSCO,SELF_CLEAR
T20250901-001220,BAC,SELL,1500,330.91,496365.0,FND1004,2025-09-01T19:54:25,2025-09-03,CDEL,SELF_CLEAR
T20250901-001221,NVDA,SELL,500,92.28,46140.0,FND1044,2025-09-01T17:24:41,2025-09-03,UBSW,INTRODUCING
T20250901-001222,BAC,BUY,1000,423.81,423810.0,FND1011,2025-09-01T20:12:07,2025-09-03,MSCO,SELF_CLEAR
T20250901-001223,JPM,BUY,1500,422.72,634080.0,FND1052,2025-09-01T19:59:17,2025-09-03,NITE,INTRODUCING
T20250901-001224,AMZN,SELL,100,53.74,5374.0,FND1012,2025-09-01T17:01:56,2025-09-03,CDEL,INTRODUCING
T20250901-001225,NVDA,BUY,500,274.54,137270.0,FND1002,2025-09-01T19:49:25,2025-09-03,BAML,INTRODUCING
T20250901-001226,BRK.B,SELL,500,281.31,140655.0,FND1036,2025-09-01T19:20:33,2025-09-03,BAML,SELF_CLEAR
T20250901-001227,AMZN,SELL,1500,502.84,754260.0,FND1045,2025-09-01T18:36:50,2025-09-03,CDEL,SELF_CLEAR
T20250901-001228,MSFT,SELL,1000,293.1,293100.0,FND1001,2025-09-01T20:10:29,2025-09-03,BAML,SELF_CLEAR
T20250901-001229,TSLA,BUY,1000,52.02,52020.0,FND1008,2025-09-01T17:14:13,2025-09-03,JPMC,INTRODUCING
T20250901-001230,META,BUY,1000,39.14,39140.0,FND1014,2025-09-01T17:37:45,2025-09-03,CDEL,INTRODUCING
T20250901-001231,UNH,SELL,2000,163.38,326760.0,FND1001,2025-09-01T19:18:50,2025-09-03,GSCO,INTRODUCING
T20250901-001232,MSFT,SELL,1000,176.42,176420.0,FND1039,2025-09-01T19:45:30,2025-09-03,BAML,SELF_CLEAR
T20250901-001233,BRK.B,BUY,1000,153.16,153160.0,FND1006,2025-09-01T18:18:40,2025-09-03,NITE,INTRODUCING
T20250901-001234,META,SELL,300,448.29,134487.0,FND1019,2025-09-01T19:21:03,2025-09-03,GSCO,SELF_CLEAR
T20250901-001235,MSFT,BUY,1000,154.51,154510.0,FND1011,2025-09-01T16:59:56,2025-09-03,GSCO,SELF_CLEAR
T20250901-001236,TSLA,BUY,1500,478.9,718350.0,FND1032,2025-09-01T17:59:02,2025-09-03,UBSW,INTRODUCING
T20250901-001237,BAC,SELL,300,36.94,11082.0,FND1007,2025-09-01T17:10:51,2025-09-03,JPMC,INTRODUCING
T20250901-001238,AAPL,SELL,100,261.54,26154.0,FND1056,2025-09-01T18:27:36,2025-09-03,NITE,INTRODUCING
T20250901-001239,AMZN,SELL,100,124.0,12400.0,FND1016,2025-09-01T19:16:24,2025-09-03,MSCO,INTRODUCING
T20250901-001240,MSFT,SELL,2000,455.28,910560.0,FND1045,2025-09-01T20:14:43,2025-09-03,NITE,SELF_CLEAR
T20250901-001241,BAC,BUY,200,153.66,30732.0,FND1016,2025-09-01T18:34:47,2025-09-03,UBSW,INTRODUCING
T20250901-001242,BRK.B,BUY,200,296.54,59308.0,FND1012,2025-09-01T19:40:46,2025-09-03,GSCO,INTRODUCING
T20250901-001243,XOM,BUY,300,459.85,137955.0,FND1050,2025-09-01T20:56:38,2025-09-03,MSCO,INTRODUCING
T20250901-001244,JPM,BUY,1500,163.99,245985.0,FND1035,2025-09-01T17:50:55,2025-09-03,UBSW,INTRODUCING
T20250901-001245,MSFT,BUY,200,236.09,47218.0,FND1013,2025-09-01T19:21:37,2025-09-03,BAML,INTRODUCING
T20250901-001246,JPM,SELL,1500,346.76,520140.0,FND1033,2025-09-01T17:15:51,2025-09-03,JPMC,INTRODUCING
T20250901-001247,UNH,BUY,1500,162.41,243615.0,FND1058,2025-09-01T18:10:53,2025-09-03,GSCO,SELF_CLEAR
T20250901-001248,AMZN,SELL,2000,203.42,406840.0,FND1043,2025-09-01T20:01:33,2025-09-03,MSCO,INTRODUCING
T20250901-001249,GOOGL,BUY,300,256.11,76833.0,FND1041,2025-09-01T17:00:37,2025-09-03,JPMC,SELF_CLEAR
T20250901-001250,XOM,BUY,100,452.29,45229.0,FND1046,2025-09-01T18:36:19,2025-09-03,UBSW,SELF_CLEAR
